Posizionamento_Disciplina,Squadra,Punti,anno,disciplina,PtTotaliOlimpiade,Posizionamento_Olimpiade
109,STIFFELIO,6,2026,Pielle,291,62
110,ROLANDO,6,2026,Pielle,280,75
111,FOSCARI,6,2026,Pielle,201,112
112,FEDERICA,6,2026,Pielle,305,47
1,MINA,30,2026,Scopa 15,368,12
2,RODRIGO,25,2026,Scopa 15,335,28
3,MARCOVALDO,21,2026,Scopa 15,457,2
4,ALICE,18,2026,Scopa 15,348,19
5,ELVIRA,16,2026,Scopa 15,303,51
6,SPARAFUCILE,16,2026,Scopa 15,399,7
7,ISMAELE,16,2026,Scopa 15,272,84
8,EZIO,16,2026,Scopa 15,355,15
9,ZAMORO,14,2026,Scopa 15,391,8
10,DOROTEA,14,2026,Scopa 15,263,94
11,PISANA,14,2026,Scopa 15,289,66
12,GASTONE,14,2026,Scopa 15,321,38
13,ULRICA,14,2026,Scopa 15,337,26
14,ATALIBA,14,2026,Scopa 15,286,72
15,AMONASRO,14,2026,Scopa 15,303,50
16,ZACCARIA,14,2026,Scopa 15,374,10
17,BORSA,12,2026,Scopa 15,312,43
18,DUCA DI MANTOVA,12,2026,Scopa 15,288,69
19,RADAMÈS,12,2026,Scopa 15,321,37
20,OVANDO,12,2026,Scopa 15,319,41
21,ELENA,12,2026,Scopa 15,388,9
22,ABIGAILLE,12,2026,Scopa 15,430,4
23,CONTE DI LUNA,12,2026,Scopa 15,368,13
24,MASSIMILIANO,12,2026,Scopa 15,262,95
25,ALFREDO,12,2026,Scopa 15,504,1
26,ABDALLO,12,2026,Scopa 15,317,42
27,FALSTAFF,12,2026,Scopa 15,280,76
28,ATTILA,12,2026,Scopa 15,289,65
29,AZUCENA,12,2026,Scopa 15,320,39
30,CASSIO,12,2026,Scopa 15,344,22
31,FORESTO,12,2026,Scopa 15,306,46
32,STIFFELIO,12,2026,Scopa 15,291,62
33,DON ALVARO,10,2026,Scopa 15,245,108
34,RAFFAELE,10,2026,Scopa 15,224,111
35,LUCREZIA,10,2026,Scopa 15,271,86
36,NABUCODONOSOR,10,2026,Scopa 15,330,34
37,OTELLO,10,2026,Scopa 15,455,3
38,FORD,10,2026,Scopa 15,296,56
39,FILIPPO II,10,2026,Scopa 15,337,25
40,BARBAROSSA,10,2026,Scopa 15,290,64
41,MEDORA,10,2026,Scopa 15,254,106
42,CONTE DI WALTER,10,2026,Scopa 15,358,14
43,IMELDA,10,2026,Scopa 15,258,100
44,LINA,10,2026,Scopa 15,306,45
45,MALCOLM,10,2026,Scopa 15,335,30
46,DON RICCARDO,10,2026,Scopa 15,325,36
47,NINETTA,10,2026,Scopa 15,259,99
48,GUY DE MONTFORT,10,2026,Scopa 15,336,27
49,MOSER,10,2026,Scopa 15,269,87
50,BANCO,10,2026,Scopa 15,254,105
51,ODABELLA,10,2026,Scopa 15,263,93
52,BARBARIGO,10,2026,Scopa 15,237,110
53,LUISA MILLER,10,2026,Scopa 15,340,23
54,CONTE RICCARDO,10,2026,Scopa 15,298,54
55,MANRICO,10,2026,Scopa 15,263,92
56,AROLDO,10,2026,Scopa 15,291,61
57,FLORA,8,2026,Scopa 15,294,59
58,MACDUFF,8,2026,Scopa 15,345,21
59,BARDOLFO,8,2026,Scopa 15,302,52
60,VIOLETTA,8,2026,Scopa 15,335,29
61,DUNCANO,8,2026,Scopa 15,309,44
62,WURM,8,2026,Scopa 15,273,80
63,OSCAR,8,2026,Scopa 15,319,40
64,GUSMANO,8,2026,Scopa 15,259,98
65,STANKAR,8,2026,Scopa 15,264,91
66,GODVINO,8,2026,Scopa 15,305,48
67,BRIANO,8,2026,Scopa 15,303,49
68,AMELIA,8,2026,Scopa 15,328,35
69,GULNARA,8,2026,Scopa 15,374,11
70,IAGO,8,2026,Scopa 15,425,5
71,CALATRAVA,8,2026,Scopa 15,271,85
72,GILDA,8,2026,Scopa 15,331,33
73,SEID,8,2026,Scopa 15,294,58
74,DESDEMONA,8,2026,Scopa 15,284,74
75,PAGANO,8,2026,Scopa 15,345,20
76,RENATO,8,2026,Scopa 15,288,68
77,ALZIRA,8,2026,Scopa 15,299,53
78,RAMFIS,8,2026,Scopa 15,352,17
79,VICLINDA,8,2026,Scopa 15,295,57
80,CONTE DI VAUDEMONT,8,2026,Scopa 15,350,18
81,RODOLFO,8,2026,Scopa 15,290,63
82,FOSCARI,8,2026,Scopa 15,201,112
83,PIRRO,8,2026,Scopa 15,267,88
84,FEDERICA,8,2026,Scopa 15,305,47
85,AMNERIS,6,2026,Scopa 15,288,67
86,ULDINO,6,2026,Scopa 15,262,97
87,LEONORA,6,2026,Scopa 15,293,60
88,ERNANI,6,2026,Scopa 15,266,89
89,RUY GOMEZ,6,2026,Scopa 15,275,79
90,RIGOLETTO,6,2026,Scopa 15,273,82
91,EMILIA,6,2026,Scopa 15,272,83
92,GERMONT,6,2026,Scopa 15,287,70
93,ARMINIO,6,2026,Scopa 15,258,101
94,AIDA,6,2026,Scopa 15,297,55
95,LIDA,6,2026,Scopa 15,257,102
96,ARRIGO,6,2026,Scopa 15,286,73
97,RE CARLO,6,2026,Scopa 15,242,109
98,DON CARLOS,6,2026,Scopa 15,334,31
99,FRA MELITONE,6,2026,Scopa 15,262,96
100,ELISABETTA DI VALOIS,6,2026,Scopa 15,265,90
101,GISELDA,6,2026,Scopa 15,340,24
102,FERRANDO,6,2026,Scopa 15,273,81
103,TEBALDO,6,2026,Scopa 15,278,77
104,FENTON,6,2026,Scopa 15,255,104
105,ARVINO,6,2026,Scopa 15,412,6
106,CORRADO,6,2026,Scopa 15,352,16
107,EGBERTO,6,2026,Scopa 15,278,78
108,SELIMO,6,2026,Scopa 15,334,32
109,ROLLA,6,2026,Scopa 15,249,107
110,PREZIOSILLA,6,2026,Scopa 15,255,103
111,ROLANDO,6,2026,Scopa 15,280,75
112,MACBETH,6,2026,Scopa 15,286,71
1,OTELLO,30,2026,Bocce,455,3
2,SEID,25,2026,Bocce,294,58
3,MINA,21,2026,Bocce,368,12
4,AMELIA,18,2026,Bocce,328,35
5,GODVINO,16,2026,Bocce,305,48
6,ELENA,16,2026,Bocce,388,9
7,TEBALDO,16,2026,Bocce,278,77
8,ZACCARIA,16,2026,Bocce,374,10
9,BORSA,14,2026,Bocce,312,43
10,ALICE,14,2026,Bocce,348,19
11,FORD,14,2026,Bocce,296,56
12,MASSIMILIANO,14,2026,Bocce,262,95
13,MARCOVALDO,14,2026,Bocce,457,2
14,ULRICA,14,2026,Bocce,337,26
15,ARVINO,14,2026,Bocce,412,6
16,CONTE DI VAUDEMONT,14,2026,Bocce,350,18
17,DUCA DI MANTOVA,12,2026,Bocce,288,69
18,LUCREZIA,12,2026,Bocce,271,86
19,ELVIRA,12,2026,Bocce,303,51
20,VIOLETTA,12,2026,Bocce,335,29
21,OSCAR,12,2026,Bocce,319,40
22,STANKAR,12,2026,Bocce,264,91
23,ARRIGO,12,2026,Bocce,286,73
24,PISANA,12,2026,Bocce,289,66
25,NINETTA,12,2026,Bocce,259,99
26,EZIO,12,2026,Bocce,355,15
27,ABDALLO,12,2026,Bocce,317,42
28,RENATO,12,2026,Bocce,288,68
29,CORRADO,12,2026,Bocce,352,16
30,AMONASRO,12,2026,Bocce,303,50
31,LUISA MILLER,12,2026,Bocce,340,23
32,PIRRO,12,2026,Bocce,267,88
33,MACDUFF,10,2026,Bocce,345,21
34,AMNERIS,10,2026,Bocce,288,67
35,BARDOLFO,10,2026,Bocce,302,52
36,ULDINO,10,2026,Bocce,262,97
37,ZAMORO,10,2026,Bocce,391,8
38,DUNCANO,10,2026,Bocce,309,44
39,FILIPPO II,10,2026,Bocce,337,25
40,ARMINIO,10,2026,Bocce,258,101
41,OVANDO,10,2026,Bocce,319,41
42,CONTE DI WALTER,10,2026,Bocce,358,14
43,IAGO,10,2026,Bocce,425,5
44,DON CARLOS,10,2026,Bocce,334,31
45,RODRIGO,10,2026,Bocce,335,28
46,CONTE DI LUNA,10,2026,Bocce,368,13
47,LINA,10,2026,Bocce,306,45
48,GILDA,10,2026,Bocce,331,33
49,ALFREDO,10,2026,Bocce,504,1
50,DESDEMONA,10,2026,Bocce,284,74
51,FALSTAFF,10,2026,Bocce,280,76
52,ATTILA,10,2026,Bocce,289,65
53,VICLINDA,10,2026,Bocce,295,57
54,ROLLA,10,2026,Bocce,249,107
55,MANRICO,10,2026,Bocce,263,92
56,FEDERICA,10,2026,Bocce,305,47
57,DON ALVARO,8,2026,Bocce,245,108
58,RAFFAELE,8,2026,Bocce,224,111
59,SPARAFUCILE,8,2026,Bocce,399,7
60,NABUCODONOSOR,8,2026,Bocce,330,34
61,ERNANI,8,2026,Bocce,266,89
62,RIGOLETTO,8,2026,Bocce,273,82
63,WURM,8,2026,Bocce,273,80
64,DOROTEA,8,2026,Bocce,263,94
65,GUSMANO,8,2026,Bocce,259,98
66,GERMONT,8,2026,Bocce,287,70
67,ISMAELE,8,2026,Bocce,272,84
68,BARBAROSSA,8,2026,Bocce,290,64
69,AIDA,8,2026,Bocce,297,55
70,IMELDA,8,2026,Bocce,258,100
71,ABIGAILLE,8,2026,Bocce,430,4
72,MALCOLM,8,2026,Bocce,335,30
73,DON RICCARDO,8,2026,Bocce,325,36
74,MOSER,8,2026,Bocce,269,87
75,FERRANDO,8,2026,Bocce,273,81
76,ATALIBA,8,2026,Bocce,286,72
77,PAGANO,8,2026,Bocce,345,20
78,ALZIRA,8,2026,Bocce,299,53
79,BARBARIGO,8,2026,Bocce,237,110
80,SELIMO,8,2026,Bocce,334,32
81,CASSIO,8,2026,Bocce,344,22
82,FORESTO,8,2026,Bocce,306,46
83,ROLANDO,8,2026,Bocce,280,75
84,MACBETH,8,2026,Bocce,286,71
85,FLORA,6,2026,Bocce,294,59
86,RADAMÈS,6,2026,Bocce,321,37
87,LEONORA,6,2026,Bocce,293,60
88,RUY GOMEZ,6,2026,Bocce,275,79
89,EMILIA,6,2026,Bocce,272,83
90,BRIANO,6,2026,Bocce,303,49
91,MEDORA,6,2026,Bocce,254,106
92,LIDA,6,2026,Bocce,257,102
93,GULNARA,6,2026,Bocce,374,11
94,RE CARLO,6,2026,Bocce,242,109
95,FRA MELITONE,6,2026,Bocce,262,96
96,CALATRAVA,6,2026,Bocce,271,85
97,ELISABETTA DI VALOIS,6,2026,Bocce,265,90
98,GASTONE,6,2026,Bocce,321,38
99,GISELDA,6,2026,Bocce,340,24
100,GUY DE MONTFORT,6,2026,Bocce,336,27
101,BANCO,6,2026,Bocce,254,105
102,ODABELLA,6,2026,Bocce,263,93
103,FENTON,6,2026,Bocce,255,104
104,EGBERTO,6,2026,Bocce,278,78
105,RAMFIS,6,2026,Bocce,352,17
106,AZUCENA,6,2026,Bocce,320,39
107,CONTE RICCARDO,6,2026,Bocce,298,54
108,RODOLFO,6,2026,Bocce,290,63
109,STIFFELIO,6,2026,Bocce,291,62
110,PREZIOSILLA,6,2026,Bocce,255,103
111,FOSCARI,6,2026,Bocce,201,112
112,AROLDO,6,2026,Bocce,291,61
1,ALFREDO,30,2026,Freccette,504,1
2,ABIGAILLE,25,2026,Freccette,430,4
3,VIOLETTA,21,2026,Freccette,335,29
4,CONTE DI VAUDEMONT,18,2026,Freccette,350,18
5,BARDOLFO,16,2026,Freccette,302,52
6,ALICE,16,2026,Freccette,348,19
7,MARCOVALDO,16,2026,Freccette,457,2
8,MANRICO,16,2026,Freccette,263,92
9,OTELLO,14,2026,Freccette,455,3
10,GUSMANO,14,2026,Freccette,259,98
11,IAGO,14,2026,Freccette,425,5
12,MASSIMILIANO,14,2026,Freccette,262,95
13,CORRADO,14,2026,Freccette,352,16
14,RAMFIS,14,2026,Freccette,352,17
15,SELIMO,14,2026,Freccette,334,32
16,AROLDO,14,2026,Freccette,291,61
17,MACDUFF,12,2026,Freccette,345,21
18,LUCREZIA,12,2026,Freccette,271,86
19,OSCAR,12,2026,Freccette,319,40
20,GERMONT,12,2026,Freccette,287,70
21,ELENA,12,2026,Freccette,388,9
22,GULNARA,12,2026,Freccette,374,11
23,CONTE DI LUNA,12,2026,Freccette,368,13
24,GUY DE MONTFORT,12,2026,Freccette,336,27
25,MOSER,12,2026,Freccette,269,87
26,FALSTAFF,12,2026,Freccette,280,76
27,BARBARIGO,12,2026,Freccette,237,110
28,AZUCENA,12,2026,Freccette,320,39
29,LUISA MILLER,12,2026,Freccette,340,23
30,ZACCARIA,12,2026,Freccette,374,10
31,ROLANDO,12,2026,Freccette,280,75
32,PIRRO,12,2026,Freccette,267,88
33,DUCA DI MANTOVA,10,2026,Freccette,288,69
34,SPARAFUCILE,10,2026,Freccette,399,7
35,RADAMÈS,10,2026,Freccette,321,37
36,RUY GOMEZ,10,2026,Freccette,275,79
37,DUNCANO,10,2026,Freccette,309,44
38,STANKAR,10,2026,Freccette,264,91
39,CONTE DI WALTER,10,2026,Freccette,358,14
40,AMELIA,10,2026,Freccette,328,35
41,RODRIGO,10,2026,Freccette,335,28
42,PISANA,10,2026,Freccette,289,66
43,FRA MELITONE,10,2026,Freccette,262,96
44,ELISABETTA DI VALOIS,10,2026,Freccette,265,90
45,LINA,10,2026,Freccette,306,45
46,GISELDA,10,2026,Freccette,340,24
47,MALCOLM,10,2026,Freccette,335,30
48,SEID,10,2026,Freccette,294,58
49,FERRANDO,10,2026,Freccette,273,81
50,BANCO,10,2026,Freccette,254,105
51,PAGANO,10,2026,Freccette,345,20
52,EZIO,10,2026,Freccette,355,15
53,RENATO,10,2026,Freccette,288,68
54,EGBERTO,10,2026,Freccette,278,78
55,CONTE RICCARDO,10,2026,Freccette,298,54
56,STIFFELIO,10,2026,Freccette,291,62
57,ELVIRA,8,2026,Freccette,303,51
58,ULDINO,8,2026,Freccette,262,97
59,ZAMORO,8,2026,Freccette,391,8
60,NABUCODONOSOR,8,2026,Freccette,330,34
61,RIGOLETTO,8,2026,Freccette,273,82
62,FILIPPO II,8,2026,Freccette,337,25
63,EMILIA,8,2026,Freccette,272,83
64,GODVINO,8,2026,Freccette,305,48
65,OVANDO,8,2026,Freccette,319,41
66,BRIANO,8,2026,Freccette,303,49
67,IMELDA,8,2026,Freccette,258,100
68,LIDA,8,2026,Freccette,257,102
69,RE CARLO,8,2026,Freccette,242,109
70,DON CARLOS,8,2026,Freccette,334,31
71,DESDEMONA,8,2026,Freccette,284,74
72,ULRICA,8,2026,Freccette,337,26
73,NINETTA,8,2026,Freccette,259,99
74,ATALIBA,8,2026,Freccette,286,72
75,ODABELLA,8,2026,Freccette,263,93
76,ABDALLO,8,2026,Freccette,317,42
77,ARVINO,8,2026,Freccette,412,6
78,VICLINDA,8,2026,Freccette,295,57
79,FORESTO,8,2026,Freccette,306,46
80,RODOLFO,8,2026,Freccette,290,63
81,PREZIOSILLA,8,2026,Freccette,255,103
82,FOSCARI,8,2026,Freccette,201,112
83,MACBETH,8,2026,Freccette,286,71
84,FEDERICA,8,2026,Freccette,305,47
85,BORSA,6,2026,Freccette,312,43
86,DON ALVARO,6,2026,Freccette,245,108
87,FLORA,6,2026,Freccette,294,59
88,RAFFAELE,6,2026,Freccette,224,111
89,AMNERIS,6,2026,Freccette,288,67
90,LEONORA,6,2026,Freccette,293,60
91,ERNANI,6,2026,Freccette,266,89
92,WURM,6,2026,Freccette,273,80
93,DOROTEA,6,2026,Freccette,263,94
94,FORD,6,2026,Freccette,296,56
95,ISMAELE,6,2026,Freccette,272,84
96,BARBAROSSA,6,2026,Freccette,290,64
97,ARMINIO,6,2026,Freccette,258,101
98,AIDA,6,2026,Freccette,297,55
99,MEDORA,6,2026,Freccette,254,106
100,ARRIGO,6,2026,Freccette,286,73
101,CALATRAVA,6,2026,Freccette,271,85
102,MINA,6,2026,Freccette,368,12
103,GASTONE,6,2026,Freccette,321,38
104,GILDA,6,2026,Freccette,331,33
105,DON RICCARDO,6,2026,Freccette,325,36
106,TEBALDO,6,2026,Freccette,278,77
107,FENTON,6,2026,Freccette,255,104
108,ALZIRA,6,2026,Freccette,299,53
109,ATTILA,6,2026,Freccette,289,65
110,AMONASRO,6,2026,Freccette,303,50
111,CASSIO,6,2026,Freccette,344,22
112,ROLLA,6,2026,Freccette,249,107
1,OTELLO,30,2026,Free Climbing,455,3
2,GULNARA,25,2026,Free Climbing,374,11
3,TEBALDO,21,2026,Free Climbing,278,77
4,CONTE DI LUNA,18,2026,Free Climbing,368,13
5,WURM,16,2026,Free Climbing,273,80
6,IAGO,16,2026,Free Climbing,425,5
7,PAGANO,16,2026,Free Climbing,345,20
8,CASSIO,16,2026,Free Climbing,344,22
9,LEONORA,14,2026,Free Climbing,293,60
10,ERNANI,14,2026,Free Climbing,266,89
11,GISELDA,14,2026,Free Climbing,340,24
12,ALFREDO,14,2026,Free Climbing,504,1
13,ULRICA,14,2026,Free Climbing,337,26
14,ARVINO,14,2026,Free Climbing,412,6
15,RAMFIS,14,2026,Free Climbing,352,17
16,AZUCENA,14,2026,Free Climbing,320,39
17,AMNERIS,12,2026,Free Climbing,288,67
18,BARDOLFO,12,2026,Free Climbing,302,52
19,STANKAR,12,2026,Free Climbing,264,91
20,BARBAROSSA,12,2026,Free Climbing,290,64
21,AIDA,12,2026,Free Climbing,297,55
22,ELENA,12,2026,Free Climbing,388,9
23,ABIGAILLE,12,2026,Free Climbing,430,4
24,GASTONE,12,2026,Free Climbing,321,38
25,MARCOVALDO,12,2026,Free Climbing,457,2
26,ABDALLO,12,2026,Free Climbing,317,42
27,RENATO,12,2026,Free Climbing,288,68
28,FALSTAFF,12,2026,Free Climbing,280,76
29,EGBERTO,12,2026,Free Climbing,278,78
30,AMONASRO,12,2026,Free Climbing,303,50
31,STIFFELIO,12,2026,Free Climbing,291,62
32,PIRRO,12,2026,Free Climbing,267,88
33,BORSA,10,2026,Free Climbing,312,43
34,FLORA,10,2026,Free Climbing,294,59
35,MACDUFF,10,2026,Free Climbing,345,21
36,RAFFAELE,10,2026,Free Climbing,224,111
37,RADAMÈS,10,2026,Free Climbing,321,37
38,ALICE,10,2026,Free Climbing,348,19
39,DOROTEA,10,2026,Free Climbing,263,94
40,OSCAR,10,2026,Free Climbing,319,40
41,FORD,10,2026,Free Climbing,296,56
42,FILIPPO II,10,2026,Free Climbing,337,25
43,ARMINIO,10,2026,Free Climbing,258,101
44,IMELDA,10,2026,Free Climbing,258,100
45,AMELIA,10,2026,Free Climbing,328,35
46,ELISABETTA DI VALOIS,10,2026,Free Climbing,265,90
47,GILDA,10,2026,Free Climbing,331,33
48,MALCOLM,10,2026,Free Climbing,335,30
49,SEID,10,2026,Free Climbing,294,58
50,GUY DE MONTFORT,10,2026,Free Climbing,336,27
51,EZIO,10,2026,Free Climbing,355,15
52,SELIMO,10,2026,Free Climbing,334,32
53,LUISA MILLER,10,2026,Free Climbing,340,23
54,FORESTO,10,2026,Free Climbing,306,46
55,MACBETH,10,2026,Free Climbing,286,71
56,MANRICO,10,2026,Free Climbing,263,92
57,DON ALVARO,8,2026,Free Climbing,245,108
58,ELVIRA,8,2026,Free Climbing,303,51
59,ULDINO,8,2026,Free Climbing,262,97
60,ZAMORO,8,2026,Free Climbing,391,8
61,NABUCODONOSOR,8,2026,Free Climbing,330,34
62,GUSMANO,8,2026,Free Climbing,259,98
63,EMILIA,8,2026,Free Climbing,272,83
64,ISMAELE,8,2026,Free Climbing,272,84
65,MEDORA,8,2026,Free Climbing,254,106
66,CONTE DI WALTER,8,2026,Free Climbing,358,14
67,LIDA,8,2026,Free Climbing,257,102
68,ARRIGO,8,2026,Free Climbing,286,73
69,DON CARLOS,8,2026,Free Climbing,334,31
70,FRA MELITONE,8,2026,Free Climbing,262,96
71,MASSIMILIANO,8,2026,Free Climbing,262,95
72,DON RICCARDO,8,2026,Free Climbing,325,36
73,DESDEMONA,8,2026,Free Climbing,284,74
74,NINETTA,8,2026,Free Climbing,259,99
75,ODABELLA,8,2026,Free Climbing,263,93
76,FENTON,8,2026,Free Climbing,255,104
77,CORRADO,8,2026,Free Climbing,352,16
78,ALZIRA,8,2026,Free Climbing,299,53
79,ATTILA,8,2026,Free Climbing,289,65
80,CONTE RICCARDO,8,2026,Free Climbing,298,54
81,ZACCARIA,8,2026,Free Climbing,374,10
82,ROLLA,8,2026,Free Climbing,249,107
83,FOSCARI,8,2026,Free Climbing,201,112
84,AROLDO,8,2026,Free Climbing,291,61
85,DUCA DI MANTOVA,6,2026,Free Climbing,288,69
86,LUCREZIA,6,2026,Free Climbing,271,86
87,SPARAFUCILE,6,2026,Free Climbing,399,7
88,VIOLETTA,6,2026,Free Climbing,335,29
89,RUY GOMEZ,6,2026,Free Climbing,275,79
90,DUNCANO,6,2026,Free Climbing,309,44
91,RIGOLETTO,6,2026,Free Climbing,273,82
92,GERMONT,6,2026,Free Climbing,287,70
93,GODVINO,6,2026,Free Climbing,305,48
94,OVANDO,6,2026,Free Climbing,319,41
95,BRIANO,6,2026,Free Climbing,303,49
96,RE CARLO,6,2026,Free Climbing,242,109
97,RODRIGO,6,2026,Free Climbing,335,28
98,PISANA,6,2026,Free Climbing,289,66
99,CALATRAVA,6,2026,Free Climbing,271,85
100,MINA,6,2026,Free Climbing,368,12
101,LINA,6,2026,Free Climbing,306,45
102,MOSER,6,2026,Free Climbing,269,87
103,FERRANDO,6,2026,Free Climbing,273,81
104,BANCO,6,2026,Free Climbing,254,105
105,ATALIBA,6,2026,Free Climbing,286,72
106,BARBARIGO,6,2026,Free Climbing,237,110
107,VICLINDA,6,2026,Free Climbing,295,57
108,CONTE DI VAUDEMONT,6,2026,Free Climbing,350,18
109,RODOLFO,6,2026,Free Climbing,290,63
110,PREZIOSILLA,6,2026,Free Climbing,255,103
111,ROLANDO,6,2026,Free Climbing,280,75
112,FEDERICA,6,2026,Free Climbing,305,47
1,MARCOVALDO,30,2026,Canotto Race,457,2
2,ALFREDO,25,2026,Canotto Race,504,1
3,GULNARA,21,2026,Canotto Race,374,11
4,GASTONE,18,2026,Canotto Race,321,38
5,ALICE,16,2026,Canotto Race,348,19
6,OVANDO,16,2026,Canotto Race,319,41
7,ARVINO,16,2026,Canotto Race,412,6
8,RAMFIS,16,2026,Canotto Race,352,17
9,MACDUFF,14,2026,Canotto Race,345,21
10,OSCAR,14,2026,Canotto Race,319,40
11,BARBAROSSA,14,2026,Canotto Race,290,64
12,BRIANO,14,2026,Canotto Race,303,49
13,CONTE DI WALTER,14,2026,Canotto Race,358,14
14,ARRIGO,14,2026,Canotto Race,286,73
15,PISANA,14,2026,Canotto Race,289,66
16,ODABELLA,14,2026,Canotto Race,263,93
17,BARDOLFO,10,2026,Canotto Race,302,52
18,ZAMORO,10,2026,Canotto Race,391,8
19,OTELLO,10,2026,Canotto Race,455,3
20,RUY GOMEZ,10,2026,Canotto Race,275,79
21,DUNCANO,10,2026,Canotto Race,309,44
22,DOROTEA,10,2026,Canotto Race,263,94
23,GODVINO,10,2026,Canotto Race,305,48
24,AMELIA,10,2026,Canotto Race,328,35
25,MASSIMILIANO,10,2026,Canotto Race,262,95
26,GISELDA,10,2026,Canotto Race,340,24
27,TEBALDO,10,2026,Canotto Race,278,77
28,EZIO,10,2026,Canotto Race,355,15
29,CORRADO,10,2026,Canotto Race,352,16
30,LUISA MILLER,10,2026,Canotto Race,340,23
31,CASSIO,10,2026,Canotto Race,344,22
32,STIFFELIO,10,2026,Canotto Race,291,62
33,BORSA,8,2026,Canotto Race,312,43
34,DON ALVARO,8,2026,Canotto Race,245,108
35,FLORA,8,2026,Canotto Race,294,59
36,RAFFAELE,8,2026,Canotto Race,224,111
37,DUCA DI MANTOVA,8,2026,Canotto Race,288,69
38,LUCREZIA,8,2026,Canotto Race,271,86
39,ELVIRA,8,2026,Canotto Race,303,51
40,AMNERIS,8,2026,Canotto Race,288,67
41,SPARAFUCILE,8,2026,Canotto Race,399,7
42,ULDINO,8,2026,Canotto Race,262,97
43,RADAMÈS,8,2026,Canotto Race,321,37
44,VIOLETTA,8,2026,Canotto Race,335,29
45,NABUCODONOSOR,8,2026,Canotto Race,330,34
46,LEONORA,8,2026,Canotto Race,293,60
47,ERNANI,8,2026,Canotto Race,266,89
48,RIGOLETTO,8,2026,Canotto Race,273,82
49,WURM,8,2026,Canotto Race,273,80
50,FORD,8,2026,Canotto Race,296,56
51,FILIPPO II,8,2026,Canotto Race,337,25
52,GUSMANO,8,2026,Canotto Race,259,98
53,EMILIA,8,2026,Canotto Race,272,83
54,GERMONT,8,2026,Canotto Race,287,70
55,STANKAR,8,2026,Canotto Race,264,91
56,ISMAELE,8,2026,Canotto Race,272,84
57,ARMINIO,8,2026,Canotto Race,258,101
58,AIDA,8,2026,Canotto Race,297,55
59,MEDORA,8,2026,Canotto Race,254,106
60,IMELDA,8,2026,Canotto Race,258,100
61,LIDA,8,2026,Canotto Race,257,102
62,ELENA,8,2026,Canotto Race,388,9
63,ABIGAILLE,8,2026,Canotto Race,430,4
64,RE CARLO,8,2026,Canotto Race,242,109
65,IAGO,8,2026,Canotto Race,425,5
66,DON CARLOS,8,2026,Canotto Race,334,31
67,RODRIGO,8,2026,Canotto Race,335,28
68,FRA MELITONE,8,2026,Canotto Race,262,96
69,CALATRAVA,8,2026,Canotto Race,271,85
70,CONTE DI LUNA,8,2026,Canotto Race,368,13
71,MINA,8,2026,Canotto Race,368,12
72,ELISABETTA DI VALOIS,8,2026,Canotto Race,265,90
73,LINA,8,2026,Canotto Race,306,45
74,GILDA,8,2026,Canotto Race,331,33
75,MALCOLM,8,2026,Canotto Race,335,30
76,SEID,8,2026,Canotto Race,294,58
77,DON RICCARDO,8,2026,Canotto Race,325,36
78,DESDEMONA,8,2026,Canotto Race,284,74
79,ULRICA,8,2026,Canotto Race,337,26
80,NINETTA,8,2026,Canotto Race,259,99
81,GUY DE MONTFORT,8,2026,Canotto Race,336,27
82,MOSER,8,2026,Canotto Race,269,87
83,FERRANDO,8,2026,Canotto Race,273,81
84,BANCO,8,2026,Canotto Race,254,105
85,ATALIBA,8,2026,Canotto Race,286,72
86,PAGANO,8,2026,Canotto Race,345,20
87,ABDALLO,8,2026,Canotto Race,317,42
88,FENTON,8,2026,Canotto Race,255,104
89,RENATO,8,2026,Canotto Race,288,68
90,FALSTAFF,8,2026,Canotto Race,280,76
91,ALZIRA,8,2026,Canotto Race,299,53
92,EGBERTO,8,2026,Canotto Race,278,78
93,ATTILA,8,2026,Canotto Race,289,65
94,AMONASRO,8,2026,Canotto Race,303,50
95,BARBARIGO,8,2026,Canotto Race,237,110
96,VICLINDA,8,2026,Canotto Race,295,57
97,CONTE DI VAUDEMONT,8,2026,Canotto Race,350,18
98,SELIMO,8,2026,Canotto Race,334,32
99,AZUCENA,8,2026,Canotto Race,320,39
100,CONTE RICCARDO,8,2026,Canotto Race,298,54
101,FORESTO,8,2026,Canotto Race,306,46
102,RODOLFO,8,2026,Canotto Race,290,63
103,ZACCARIA,8,2026,Canotto Race,374,10
104,ROLLA,8,2026,Canotto Race,249,107
105,PREZIOSILLA,8,2026,Canotto Race,255,103
106,ROLANDO,8,2026,Canotto Race,280,75
107,FOSCARI,8,2026,Canotto Race,201,112
108,MACBETH,8,2026,Canotto Race,286,71
109,PIRRO,8,2026,Canotto Race,267,88
110,MANRICO,8,2026,Canotto Race,263,92
111,FEDERICA,8,2026,Canotto Race,305,47
112,AROLDO,8,2026,Canotto Race,291,61
1,MINA,30,2026,Green Tennis,368,12
2,ALFREDO,25,2026,Green Tennis,504,1
3,FILIPPO II,21,2026,Green Tennis,337,25
4,DESDEMONA,18,2026,Green Tennis,284,74
5,ZAMORO,16,2026,Green Tennis,391,8
6,GASTONE,16,2026,Green Tennis,321,38
7,ULRICA,16,2026,Green Tennis,337,26
8,ATTILA,16,2026,Green Tennis,289,65
9,SPARAFUCILE,14,2026,Green Tennis,399,7
10,ELENA,14,2026,Green Tennis,388,9
